fpr,tpr,ModelType
0.2332332332332332,0.973824810824044,LSTM
0.2342342342342342,0.9739914774907106,LSTM
0.2352352352352352,0.9739914774907106,LSTM
0.2362362362362362,0.9741489578056712,LSTM
0.2372372372372372,0.9741489578056712,LSTM
0.2382382382382382,0.9746329856023014,LSTM
0.2392392392392392,0.9746329856023014,LSTM
0.2402402402402402,0.9746329856023014,LSTM
0.2412412412412412,0.9746329856023014,LSTM
0.2422422422422422,0.9751324318924454,LSTM
0.2432432432432432,0.9756078772312534,LSTM
0.2442442442442442,0.9756078772312534,LSTM
0.2452452452452452,0.9756078772312534,LSTM
0.2462462462462462,0.9756078772312534,LSTM
0.2472472472472472,0.97577454389792,LSTM
0.2482482482482482,0.9759335264098438,LSTM
0.2492492492492492,0.9759335264098438,LSTM
0.2502502502502503,0.976266306033321,LSTM
0.2512512512512512,0.9764305096458006,LSTM
0.2522522522522522,0.9764305096458006,LSTM
0.2532532532532532,0.9764305096458006,LSTM
0.2542542542542542,0.9764305096458006,LSTM
0.2552552552552553,0.9770703225576562,LSTM
0.2562562562562562,0.9770703225576562,LSTM
0.2572572572572572,0.9770703225576562,LSTM
0.2582582582582582,0.9770703225576562,LSTM
0.2592592592592592,0.9770703225576562,LSTM
0.2602602602602603,0.97722930506958,LSTM
0.2612612612612612,0.9775620846930576,LSTM
0.2622622622622622,0.9777210672049812,LSTM
0.2632632632632632,0.9778877338716478,LSTM
0.2642642642642642,0.9780513999927608,LSTM
0.2652652652652653,0.9780513999927608,LSTM
0.2662662662662662,0.9780513999927608,LSTM
0.2672672672672672,0.978222632869473,LSTM
0.2682682682682683,0.978222632869473,LSTM
0.2692692692692692,0.978222632869473,LSTM
0.2702702702702703,0.978222632869473,LSTM
0.2712712712712712,0.9783892995361396,LSTM
0.2722722722722722,0.9785482820480632,LSTM
0.2732732732732733,0.978714395004874,LSTM
0.2742742742742742,0.9788805079616848,LSTM
0.2752752752752753,0.9788805079616848,LSTM
0.2762762762762762,0.979044711574164,LSTM
0.2772772772772773,0.979044711574164,LSTM
0.2782782782782783,0.9791995103357738,LSTM
0.2792792792792792,0.9793667344160416,LSTM
0.2802802802802803,0.9796763319392614,LSTM
0.2812812812812812,0.9796763319392614,LSTM
0.2822822822822823,0.979842444896072,LSTM
0.2832832832832833,0.979842444896072,LSTM
0.2842842842842842,0.979842444896072,LSTM
0.2852852852852853,0.9800080078099792,LSTM
0.2862862862862863,0.9801628065715892,LSTM
0.2872872872872873,0.9804807715954365,LSTM
0.2882882882882883,0.98063975410736,LSTM
0.2892892892892892,0.9809681613323192,LSTM
0.2902902902902903,0.9813003872459404,LSTM
0.2912912912912913,0.9814659501598476,LSTM
0.2922922922922923,0.9814659501598476,LSTM
0.2932932932932933,0.9814659501598476,LSTM
0.2942942942942942,0.9814659501598476,LSTM
0.2952952952952953,0.9814659501598476,LSTM
0.2962962962962963,0.9814659501598476,LSTM
0.2972972972972973,0.9816207489214576,LSTM
0.2982982982982983,0.9817849525339372,LSTM
0.2992992992992992,0.9817849525339372,LSTM
0.3003003003003003,0.982276160959482,LSTM
0.3013013013013013,0.982276160959482,LSTM
0.3023023023023023,0.982276160959482,LSTM
0.3033033033033033,0.9824403645719616,LSTM
0.3043043043043043,0.9824403645719616,LSTM
0.3053053053053053,0.9824403645719616,LSTM
0.3063063063063063,0.9824403645719616,LSTM
0.3073073073073073,0.9824403645719616,LSTM
0.3083083083083083,0.9824403645719616,LSTM
0.3093093093093093,0.982752643648532,LSTM
0.3103103103103103,0.982752643648532,LSTM
0.3113113113113113,0.982752643648532,LSTM
0.3123123123123123,0.9832212236836756,LSTM
0.3133133133133133,0.9835474302758668,LSTM
0.3143143143143143,0.9835474302758668,LSTM
0.3153153153153153,0.984197521428266,LSTM
0.3163163163163163,0.984197521428266,LSTM
0.3173173173173173,0.9843550017432264,LSTM
0.3183183183183183,0.9843550017432264,LSTM
0.3193193193193193,0.9843550017432264,LSTM
0.3203203203203203,0.9843550017432264,LSTM
0.3213213213213213,0.9843550017432264,LSTM
0.3223223223223223,0.9843550017432264,LSTM
0.3233233233233233,0.9843550017432264,LSTM
0.3243243243243243,0.9843550017432264,LSTM
0.3253253253253253,0.9843550017432264,LSTM
0.3263263263263263,0.9843550017432264,LSTM
0.3273273273273273,0.9843550017432264,LSTM
0.3283283283283283,0.9843550017432264,LSTM
0.3293293293293293,0.9843550017432264,LSTM
0.3303303303303303,0.9843550017432264,LSTM
0.3313313313313313,0.9843550017432264,LSTM
0.3323323323323323,0.9845124820581872,LSTM
0.3333333333333333,0.9846761481793,LSTM
0.3343343343343343,0.9846761481793,LSTM
0.3353353353353353,0.9846761481793,LSTM
0.3363363363363363,0.9846761481793,LSTM
0.3373373373373373,0.9848473810560124,LSTM
0.3383383383383383,0.9848473810560124,LSTM
0.3393393393393393,0.9848473810560124,LSTM
0.3403403403403403,0.9851653460798598,LSTM
0.3413413413413413,0.9851653460798598,LSTM
0.3423423423423423,0.9851653460798598,LSTM
0.3433433433433433,0.9855026919133828,LSTM
0.3443443443443443,0.9855026919133828,LSTM
0.3453453453453453,0.9855026919133828,LSTM
0.3463463463463463,0.9855026919133828,LSTM
0.3473473473473473,0.9856574906749926,LSTM
0.3483483483483483,0.9856574906749926,LSTM
0.3493493493493493,0.9856574906749926,LSTM
0.3503503503503503,0.9856574906749926,LSTM
0.3513513513513513,0.9856574906749926,LSTM
0.3523523523523523,0.9859897202555666,LSTM
0.3533533533533533,0.9861533863766796,LSTM
0.3543543543543543,0.9861533863766796,LSTM
0.3553553553553553,0.9861533863766796,LSTM
0.3563563563563564,0.9863194993334904,LSTM
0.3573573573573573,0.9863194993334904,LSTM
0.3583583583583583,0.9864769796484508,LSTM
0.3593593593593593,0.9866359621603744,LSTM
0.3603603603603603,0.9867907609219844,LSTM
0.3613613613613614,0.9867907609219844,LSTM
0.3623623623623623,0.9867907609219844,LSTM
0.3633633633633633,0.9867907609219844,LSTM
0.3643643643643643,0.9872682083166308,LSTM
0.3653653653653653,0.9872682083166308,LSTM
0.3663663663663664,0.9872682083166308,LSTM
0.3673673673673673,0.9872682083166308,LSTM
0.3683683683683684,0.9872682083166308,LSTM
0.3693693693693693,0.9872682083166308,LSTM
0.3703703703703703,0.9872682083166308,LSTM
0.3713713713713714,0.9876031073144562,LSTM
0.3723723723723723,0.9876031073144562,LSTM
0.3733733733733734,0.9876031073144562,LSTM
0.3743743743743744,0.9876031073144562,LSTM
0.3753753753753753,0.9877743401911684,LSTM
0.3763763763763764,0.9877743401911684,LSTM
0.3773773773773773,0.9877743401911684,LSTM
0.3783783783783784,0.9877743401911684,LSTM
0.3793793793793794,0.9877743401911684,LSTM
0.3803803803803803,0.9877743401911684,LSTM
0.3813813813813814,0.9877743401911684,LSTM
0.3823823823823823,0.9877743401911684,LSTM
0.3833833833833834,0.987938543803648,LSTM
0.3843843843843844,0.987938543803648,LSTM
0.3853853853853853,0.9880960241186086,LSTM
0.3863863863863864,0.9880960241186086,LSTM
0.3873873873873873,0.9882672569953208,LSTM
0.3883883883883884,0.9884333699521316,LSTM
0.3893893893893894,0.9884333699521316,LSTM
0.3903903903903903,0.9889196847062812,LSTM
0.3913913913913914,0.9889196847062812,LSTM
0.3923923923923924,0.9889196847062812,LSTM
0.3933933933933934,0.9889196847062812,LSTM
0.3943943943943944,0.9889196847062812,LSTM
0.3953953953953953,0.9889196847062812,LSTM
0.3963963963963964,0.9889196847062812,LSTM
0.3973973973973974,0.9889196847062812,LSTM
0.3983983983983984,0.9889196847062812,LSTM
0.3993993993993994,0.9889196847062812,LSTM
0.4004004004004003,0.9889196847062812,LSTM
0.4014014014014014,0.9889196847062812,LSTM
0.4024024024024024,0.9889196847062812,LSTM
0.4034034034034034,0.9889196847062812,LSTM
0.4044044044044044,0.9890869087865488,LSTM
0.4054054054054054,0.9890869087865488,LSTM
0.4064064064064064,0.9890869087865488,LSTM
0.4074074074074074,0.9892581416632612,LSTM
0.4084084084084084,0.9892581416632612,LSTM
0.4094094094094094,0.9892581416632612,LSTM
0.4104104104104104,0.9892581416632612,LSTM
0.4114114114114114,0.989421807784374,LSTM
0.4124124124124124,0.989421807784374,LSTM
0.4134134134134134,0.989421807784374,LSTM
0.4144144144144144,0.989421807784374,LSTM
0.4154154154154154,0.9895807902962976,LSTM
0.4164164164164164,0.9895807902962976,LSTM
0.4174174174174174,0.9895807902962976,LSTM
0.4184184184184184,0.9895807902962976,LSTM
0.4194194194194194,0.9897474569629644,LSTM
0.4204204204204204,0.9900772234893512,LSTM
0.4214214214214214,0.990407438877987,LSTM
0.4224224224224224,0.990407438877987,LSTM
0.4234234234234234,0.990407438877987,LSTM
0.4244244244244244,0.9905622376395968,LSTM
0.4254254254254254,0.9905622376395968,LSTM
0.4264264264264264,0.9905622376395968,LSTM
0.4274274274274274,0.9905622376395968,LSTM
0.4284284284284284,0.9907334705163092,LSTM
0.4294294294294294,0.9907334705163092,LSTM
0.4304304304304304,0.99089958347312,LSTM
0.4314314314314314,0.9910585659850436,LSTM
0.4324324324324324,0.9912175484969672,LSTM
0.4334334334334334,0.9913723472585771,LSTM
0.4344344344344344,0.9915379101724844,LSTM
0.4354354354354354,0.9915379101724844,LSTM
0.4364364364364364,0.9915379101724844,LSTM
0.4374374374374374,0.9915379101724844,LSTM
0.4384384384384384,0.9915379101724844,LSTM
0.4394394394394394,0.9915379101724844,LSTM
0.4404404404404404,0.9915379101724844,LSTM
0.4414414414414414,0.9915379101724844,LSTM
0.4424424424424424,0.9915379101724844,LSTM
0.4434434434434434,0.991704576839151,LSTM
0.4444444444444444,0.991704576839151,LSTM
0.4454454454454454,0.992037363833326,LSTM
0.4464464464464464,0.992037363833326,LSTM
0.4474474474474474,0.992192162594936,LSTM
0.4484484484484484,0.992192162594936,LSTM
0.4494494494494494,0.992192162594936,LSTM
0.4504504504504504,0.992346961356546,LSTM
0.4514514514514514,0.992346961356546,LSTM
0.4524524524524524,0.992346961356546,LSTM
0.4534534534534534,0.992346961356546,LSTM
0.4544544544544544,0.992346961356546,LSTM
0.4554554554554554,0.992346961356546,LSTM
0.4564564564564564,0.9925136280232124,LSTM
0.4574574574574575,0.9925136280232124,LSTM
0.4584584584584584,0.9925136280232124,LSTM
0.4594594594594594,0.9925136280232124,LSTM
0.4604604604604604,0.9925136280232124,LSTM
0.4614614614614614,0.9925136280232124,LSTM
0.4624624624624625,0.9925136280232124,LSTM
0.4634634634634634,0.9925136280232124,LSTM
0.4644644644644644,0.9925136280232124,LSTM
0.4654654654654654,0.9925136280232124,LSTM
0.4664664664664664,0.9925136280232124,LSTM
0.4674674674674675,0.9925136280232124,LSTM
0.4684684684684684,0.992677831635692,LSTM
0.4694694694694695,0.992677831635692,LSTM
0.4704704704704704,0.992677831635692,LSTM
0.4714714714714714,0.9930089574635066,LSTM
0.4724724724724725,0.9930089574635066,LSTM
0.4734734734734734,0.9930089574635066,LSTM
0.4744744744744745,0.9930089574635066,LSTM
0.4754754754754755,0.9930089574635066,LSTM
0.4764764764764764,0.9930089574635066,LSTM
0.4774774774774775,0.9930089574635066,LSTM
0.4784784784784784,0.9931637562251164,LSTM
0.4794794794794795,0.9931637562251164,LSTM
0.4804804804804805,0.9931637562251164,LSTM
0.4814814814814814,0.9931637562251164,LSTM
0.4824824824824825,0.9933293191390238,LSTM
0.4834834834834834,0.9933293191390238,LSTM
0.4844844844844845,0.9933293191390238,LSTM
0.4854854854854855,0.9933293191390238,LSTM
0.4864864864864864,0.993644279768945,LSTM
0.4874874874874875,0.9938103927257556,LSTM
0.4884884884884884,0.9938103927257556,LSTM
0.4894894894894895,0.9938103927257556,LSTM
0.4904904904904905,0.9938103927257556,LSTM
0.4914914914914914,0.9938103927257556,LSTM
0.4924924924924925,0.9938103927257556,LSTM
0.4934934934934935,0.9938103927257556,LSTM
0.4944944944944945,0.9938103927257556,LSTM
0.4954954954954955,0.9938103927257556,LSTM
0.4964964964964965,0.9938103927257556,LSTM
0.4974974974974975,0.9939765056825662,LSTM
0.4984984984984985,0.9939765056825662,LSTM
0.4994994994994995,0.9943067210712024,LSTM
0.5005005005005005,0.9943067210712024,LSTM
0.5015015015015015,0.9943067210712024,LSTM
0.5025025025025025,0.9943067210712024,LSTM
0.5035035035035035,0.9943067210712024,LSTM
0.5045045045045045,0.9943067210712024,LSTM
0.5055055055055055,0.9943067210712024,LSTM
0.5065065065065065,0.9943067210712024,LSTM
0.5075075075075075,0.9943067210712024,LSTM
0.5085085085085085,0.9943067210712024,LSTM
0.5095095095095095,0.9943067210712024,LSTM
0.5105105105105106,0.994473387737869,LSTM
0.5115115115115115,0.994473387737869,LSTM
0.5125125125125125,0.994473387737869,LSTM
0.5135135135135135,0.994473387737869,LSTM
0.5145145145145145,0.9946308680528296,LSTM
0.5155155155155156,0.9946308680528296,LSTM
0.5165165165165165,0.9946308680528296,LSTM
0.5175175175175175,0.9946308680528296,LSTM
0.5185185185185185,0.9946308680528296,LSTM
0.5195195195195195,0.9946308680528296,LSTM
0.5205205205205206,0.9946308680528296,LSTM
0.5215215215215215,0.9947898505647532,LSTM
0.5225225225225225,0.9947898505647532,LSTM
0.5235235235235235,0.9947898505647532,LSTM
0.5245245245245245,0.9947898505647532,LSTM
0.5255255255255256,0.9947898505647532,LSTM
0.5265265265265265,0.9947898505647532,LSTM
0.5275275275275275,0.9947898505647532,LSTM
0.5285285285285285,0.9947898505647532,LSTM
0.5295295295295295,0.9947898505647532,LSTM
0.5305305305305306,0.9947898505647532,LSTM
0.5315315315315315,0.9947898505647532,LSTM
0.5325325325325325,0.9947898505647532,LSTM
0.5335335335335335,0.9947898505647532,LSTM
0.5345345345345345,0.9947898505647532,LSTM
0.5355355355355356,0.9947898505647532,LSTM
0.5365365365365365,0.9947898505647532,LSTM
0.5375375375375375,0.9947898505647532,LSTM
0.5385385385385385,0.9947898505647532,LSTM
0.5395395395395395,0.9949570746450208,LSTM
0.5405405405405406,0.9949570746450208,LSTM
0.5415415415415415,0.9949570746450208,LSTM
0.5425425425425425,0.9949570746450208,LSTM
0.5435435435435435,0.9949570746450208,LSTM
0.5445445445445445,0.9949570746450208,LSTM
0.5455455455455456,0.9951231876018314,LSTM
0.5465465465465466,0.9951231876018314,LSTM
0.5475475475475475,0.9951231876018314,LSTM
0.5485485485485485,0.9952779863634412,LSTM
0.5495495495495496,0.9952779863634412,LSTM
0.5505505505505506,0.9956102159440152,LSTM
0.5515515515515516,0.9956102159440152,LSTM
0.5525525525525525,0.9956102159440152,LSTM
0.5535535535535535,0.9956102159440152,LSTM
0.5545545545545546,0.9956102159440152,LSTM
0.5555555555555556,0.9956102159440152,LSTM
0.5565565565565566,0.9957691984559388,LSTM
0.5575575575575575,0.9959334020684184,LSTM
0.5585585585585585,0.9959334020684184,LSTM
0.5595595595595596,0.9959334020684184,LSTM
0.5605605605605606,0.9959334020684184,LSTM
0.5615615615615616,0.9959334020684184,LSTM
0.5625625625625625,0.9959334020684184,LSTM
0.5635635635635635,0.9959334020684184,LSTM
0.5645645645645646,0.9959334020684184,LSTM
0.5655655655655656,0.9959334020684184,LSTM
0.5665665665665666,0.9959334020684184,LSTM
0.5675675675675675,0.9959334020684184,LSTM
0.5685685685685685,0.9959334020684184,LSTM
0.5695695695695696,0.9960989649823256,LSTM
0.5705705705705706,0.9960989649823256,LSTM
0.5715715715715716,0.9960989649823256,LSTM
0.5725725725725725,0.9960989649823256,LSTM
0.5735735735735735,0.9960989649823256,LSTM
0.5745745745745746,0.9960989649823256,LSTM
0.5755755755755756,0.9960989649823256,LSTM
0.5765765765765766,0.9960989649823256,LSTM
0.5775775775775776,0.9962650779391362,LSTM
0.5785785785785785,0.9962650779391362,LSTM
0.5795795795795796,0.9964363108158488,LSTM
0.5805805805805806,0.996601873729756,LSTM
0.5815815815815816,0.996601873729756,LSTM
0.5825825825825826,0.9967731066064685,LSTM
0.5835835835835835,0.9967731066064685,LSTM
0.5845845845845846,0.9967731066064685,LSTM
0.5855855855855856,0.9967731066064685,LSTM
0.5865865865865866,0.9967731066064685,LSTM
0.5875875875875876,0.9967731066064685,LSTM
0.5885885885885885,0.9967731066064685,LSTM
0.5895895895895896,0.9967731066064685,LSTM
0.5905905905905906,0.9967731066064685,LSTM
0.5915915915915916,0.9969305869214288,LSTM
0.5925925925925926,0.9969305869214288,LSTM
0.5935935935935935,0.9969305869214288,LSTM
0.5945945945945946,0.9969305869214288,LSTM
0.5955955955955956,0.9969305869214288,LSTM
0.5965965965965966,0.9969305869214288,LSTM
0.5975975975975976,0.9969305869214288,LSTM
0.5985985985985985,0.9970947905339084,LSTM
0.5995995995995996,0.9970947905339084,LSTM
0.6006006006006006,0.997262014614176,LSTM
0.6016016016016016,0.997262014614176,LSTM
0.6026026026026026,0.997262014614176,LSTM
0.6036036036036035,0.997262014614176,LSTM
0.6046046046046046,0.997262014614176,LSTM
0.6056056056056056,0.997262014614176,LSTM
0.6066066066066066,0.997262014614176,LSTM
0.6076076076076076,0.997262014614176,LSTM
0.6086086086086087,0.997262014614176,LSTM
0.6096096096096096,0.997262014614176,LSTM
0.6106106106106106,0.997262014614176,LSTM
0.6116116116116116,0.997262014614176,LSTM
0.6126126126126126,0.9974292386944436,LSTM
0.6136136136136137,0.9974292386944436,LSTM
0.6146146146146146,0.9974292386944436,LSTM
0.6156156156156156,0.9974292386944436,LSTM
0.6166166166166166,0.9974292386944436,LSTM
0.6176176176176176,0.9975840374560534,LSTM
0.6186186186186187,0.9975840374560534,LSTM
0.6196196196196196,0.9975840374560534,LSTM
0.6206206206206206,0.9975840374560534,LSTM
0.6216216216216216,0.9975840374560534,LSTM
0.6226226226226226,0.9975840374560534,LSTM
0.6236236236236237,0.9975840374560534,LSTM
0.6246246246246246,0.9975840374560534,LSTM
0.6256256256256256,0.9975840374560534,LSTM
0.6266266266266266,0.9975840374560534,LSTM
0.6276276276276276,0.997741517771014,LSTM
0.6286286286286287,0.997741517771014,LSTM
0.6296296296296297,0.997896316532624,LSTM
0.6306306306306306,0.997896316532624,LSTM
0.6316316316316316,0.997896316532624,LSTM
0.6326326326326326,0.997896316532624,LSTM
0.6336336336336337,0.997896316532624,LSTM
0.6346346346346347,0.997896316532624,LSTM
0.6356356356356356,0.997896316532624,LSTM
0.6366366366366366,0.997896316532624,LSTM
0.6376376376376376,0.997896316532624,LSTM
0.6386386386386387,0.997896316532624,LSTM
0.6396396396396397,0.997896316532624,LSTM
0.6406406406406406,0.997896316532624,LSTM
0.6416416416416416,0.997896316532624,LSTM
0.6426426426426426,0.997896316532624,LSTM
0.6436436436436437,0.997896316532624,LSTM
0.6446446446446447,0.997896316532624,LSTM
0.6456456456456456,0.997896316532624,LSTM
0.6466466466466466,0.9980618794465312,LSTM
0.6476476476476476,0.9980618794465312,LSTM
0.6486486486486487,0.9980618794465312,LSTM
0.6496496496496497,0.9980618794465312,LSTM
0.6506506506506506,0.9980618794465312,LSTM
0.6516516516516516,0.9980618794465312,LSTM
0.6526526526526526,0.9980618794465312,LSTM
0.6536536536536537,0.9980618794465312,LSTM
0.6546546546546547,0.9980618794465312,LSTM
0.6556556556556556,0.9980618794465312,LSTM
0.6566566566566566,0.9980618794465312,LSTM
0.6576576576576576,0.9980618794465312,LSTM
0.6586586586586587,0.9980618794465312,LSTM
0.6596596596596597,0.9980618794465312,LSTM
0.6606606606606606,0.9980618794465312,LSTM
0.6616616616616616,0.9980618794465312,LSTM
0.6626626626626626,0.9980618794465312,LSTM
0.6636636636636637,0.9980618794465312,LSTM
0.6646646646646647,0.9980618794465312,LSTM
0.6656656656656657,0.9980618794465312,LSTM
0.6666666666666666,0.9980618794465312,LSTM
0.6676676676676676,0.9980618794465312,LSTM
0.6686686686686687,0.9980618794465312,LSTM
0.6696696696696697,0.9980618794465312,LSTM
0.6706706706706707,0.9980618794465312,LSTM
0.6716716716716716,0.9980618794465312,LSTM
0.6726726726726726,0.9980618794465312,LSTM
0.6736736736736737,0.9980618794465312,LSTM
0.6746746746746747,0.9982260830590108,LSTM
0.6756756756756757,0.9982260830590108,LSTM
0.6766766766766766,0.9982260830590108,LSTM
0.6776776776776777,0.9982260830590108,LSTM
0.6786786786786787,0.9982260830590108,LSTM
0.6796796796796797,0.9983921960158212,LSTM
0.6806806806806807,0.9983921960158212,LSTM
0.6816816816816816,0.9983921960158212,LSTM
0.6826826826826827,0.9983921960158212,LSTM
0.6836836836836837,0.9983921960158212,LSTM
0.6846846846846847,0.9983921960158212,LSTM
0.6856856856856857,0.9983921960158212,LSTM
0.6866866866866866,0.9983921960158212,LSTM
0.6876876876876877,0.9983921960158212,LSTM
0.6886886886886887,0.9983921960158212,LSTM
0.6896896896896897,0.998559420096089,LSTM
0.6906906906906907,0.998559420096089,LSTM
0.6916916916916916,0.998559420096089,LSTM
0.6926926926926927,0.998559420096089,LSTM
0.6936936936936937,0.998559420096089,LSTM
0.6946946946946947,0.998559420096089,LSTM
0.6956956956956957,0.998559420096089,LSTM
0.6966966966966966,0.998559420096089,LSTM
0.6976976976976977,0.998559420096089,LSTM
0.6986986986986987,0.998559420096089,LSTM
0.6996996996996997,0.998559420096089,LSTM
0.7007007007007007,0.998559420096089,LSTM
0.7017017017017017,0.9987260867627556,LSTM
0.7027027027027027,0.9987260867627556,LSTM
0.7037037037037037,0.9987260867627556,LSTM
0.7047047047047047,0.9987260867627556,LSTM
0.7057057057057057,0.9987260867627556,LSTM
0.7067067067067067,0.9987260867627556,LSTM
0.7077077077077077,0.9987260867627556,LSTM
0.7087087087087087,0.9987260867627556,LSTM
0.7097097097097097,0.9987260867627556,LSTM
0.7107107107107107,0.9987260867627556,LSTM
0.7117117117117117,0.9987260867627556,LSTM
0.7127127127127127,0.9987260867627556,LSTM
0.7137137137137137,0.9988835670777162,LSTM
0.7147147147147147,0.9988835670777162,LSTM
0.7157157157157157,0.9990472331988292,LSTM
0.7167167167167167,0.9990472331988292,LSTM
0.7177177177177178,0.9990472331988292,LSTM
0.7187187187187187,0.9990472331988292,LSTM
0.7197197197197197,0.9990472331988292,LSTM
0.7207207207207207,0.9990472331988292,LSTM
0.7217217217217217,0.9990472331988292,LSTM
0.7227227227227228,0.9990472331988292,LSTM
0.7237237237237237,0.9990472331988292,LSTM
0.7247247247247247,0.9990472331988292,LSTM
0.7257257257257257,0.9990472331988292,LSTM
0.7267267267267267,0.9990472331988292,LSTM
0.7277277277277278,0.9990472331988292,LSTM
0.7287287287287287,0.9990472331988292,LSTM
0.7297297297297297,0.9990472331988292,LSTM
0.7307307307307307,0.9990472331988292,LSTM
0.7317317317317317,0.9990472331988292,LSTM
0.7327327327327328,0.9990472331988292,LSTM
0.7337337337337337,0.9990472331988292,LSTM
0.7347347347347347,0.9990472331988292,LSTM
0.7357357357357357,0.9990472331988292,LSTM
0.7367367367367368,0.9990472331988292,LSTM
0.7377377377377378,0.9990472331988292,LSTM
0.7387387387387387,0.9990472331988292,LSTM
0.7397397397397397,0.9990472331988292,LSTM
0.7407407407407407,0.9990472331988292,LSTM
0.7417417417417418,0.9990472331988292,LSTM
0.7427427427427428,0.9990472331988292,LSTM
0.7437437437437437,0.9990472331988292,LSTM
0.7447447447447447,0.9990472331988292,LSTM
0.7457457457457457,0.9990472331988292,LSTM
0.7467467467467468,0.9990472331988292,LSTM
0.7477477477477478,0.9990472331988292,LSTM
0.7487487487487487,0.9990472331988292,LSTM
0.7497497497497497,0.9990472331988292,LSTM
0.7507507507507507,0.9990472331988292,LSTM
0.7517517517517518,0.9990472331988292,LSTM
0.7527527527527528,0.9990472331988292,LSTM
0.7537537537537538,0.9990472331988292,LSTM
0.7547547547547547,0.9990472331988292,LSTM
0.7557557557557557,0.9990472331988292,LSTM
0.7567567567567568,0.9990472331988292,LSTM
0.7577577577577578,0.999210899319942,LSTM
0.7587587587587588,0.999210899319942,LSTM
0.7597597597597597,0.999210899319942,LSTM
0.7607607607607607,0.999210899319942,LSTM
0.7617617617617618,0.999210899319942,LSTM
0.7627627627627628,0.999210899319942,LSTM
0.7637637637637638,0.999210899319942,LSTM
0.7647647647647647,0.999210899319942,LSTM
0.7657657657657657,0.999210899319942,LSTM
0.7667667667667668,0.999210899319942,LSTM
0.7677677677677678,0.999210899319942,LSTM
0.7687687687687688,0.999210899319942,LSTM
0.7697697697697697,0.999210899319942,LSTM
0.7707707707707707,0.999210899319942,LSTM
0.7717717717717718,0.999210899319942,LSTM
0.7727727727727728,0.999210899319942,LSTM
0.7737737737737738,0.9993683796349028,LSTM
0.7747747747747747,0.9993683796349028,LSTM
0.7757757757757757,0.9993683796349028,LSTM
0.7767767767767768,0.9993683796349028,LSTM
0.7777777777777778,0.9993683796349028,LSTM
0.7787787787787788,0.9993683796349028,LSTM
0.7797797797797797,0.9993683796349028,LSTM
0.7807807807807807,0.9993683796349028,LSTM
0.7817817817817818,0.9993683796349028,LSTM
0.7827827827827828,0.9993683796349028,LSTM
0.7837837837837838,0.9993683796349028,LSTM
0.7847847847847848,0.9993683796349028,LSTM
0.7857857857857857,0.9993683796349028,LSTM
0.7867867867867868,0.9993683796349028,LSTM
0.7877877877877878,0.9993683796349028,LSTM
0.7887887887887888,0.9993683796349028,LSTM
0.7897897897897898,0.9993683796349028,LSTM
0.7907907907907907,0.9993683796349028,LSTM
0.7917917917917918,0.9993683796349028,LSTM
0.7927927927927928,0.9993683796349028,LSTM
0.7937937937937938,0.9995231783965126,LSTM
0.7947947947947948,0.9995231783965126,LSTM
0.7957957957957957,0.9995231783965126,LSTM
0.7967967967967968,0.9995231783965126,LSTM
0.7977977977977978,0.9995231783965126,LSTM
0.7987987987987988,0.9995231783965126,LSTM
0.7997997997997998,0.9995231783965126,LSTM
0.8008008008008007,0.9995231783965126,LSTM
0.8018018018018018,0.9995231783965126,LSTM
0.8028028028028028,0.9995231783965126,LSTM
0.8038038038038038,0.9995231783965126,LSTM
0.8048048048048048,0.9995231783965126,LSTM
0.8058058058058059,0.9995231783965126,LSTM
0.8068068068068068,0.9995231783965126,LSTM
0.8078078078078078,0.9995231783965126,LSTM
0.8088088088088088,0.9995231783965126,LSTM
0.8098098098098098,0.9995231783965126,LSTM
0.8108108108108109,0.9995231783965126,LSTM
0.8118118118118118,0.9995231783965126,LSTM
0.8128128128128128,0.9996779771581226,LSTM
0.8138138138138138,0.9996779771581226,LSTM
0.8148148148148148,0.9996779771581226,LSTM
0.8158158158158159,0.9996779771581226,LSTM
0.8168168168168168,0.9996779771581226,LSTM
0.8178178178178178,0.9996779771581226,LSTM
0.8188188188188188,0.9996779771581226,LSTM
0.8198198198198198,0.9996779771581226,LSTM
0.8208208208208209,0.9996779771581226,LSTM
0.8218218218218218,0.9996779771581226,LSTM
0.8228228228228228,0.9996779771581226,LSTM
0.8238238238238238,0.9996779771581226,LSTM
0.8248248248248248,0.9996779771581226,LSTM
0.8258258258258259,0.9996779771581226,LSTM
0.8268268268268268,0.9996779771581226,LSTM
0.8278278278278278,0.9996779771581226,LSTM
0.8288288288288288,0.9996779771581226,LSTM
0.8298298298298298,0.9996779771581226,LSTM
0.8308308308308309,0.9996779771581226,LSTM
0.8318318318318318,0.9996779771581226,LSTM
0.8328328328328328,0.99984520123839,LSTM
0.8338338338338338,0.99984520123839,LSTM
0.8348348348348348,0.99984520123839,LSTM
0.8358358358358359,0.99984520123839,LSTM
0.8368368368368369,1.0,LSTM
0.8378378378378378,1.0,LSTM
0.8388388388388388,1.0,LSTM
0.8398398398398398,1.0,LSTM
0.8408408408408409,1.0,LSTM
0.8418418418418419,1.0,LSTM
0.8428428428428428,1.0,LSTM
0.8438438438438438,1.0,LSTM
0.8448448448448448,1.0,LSTM
0.8458458458458459,1.0,LSTM
0.8468468468468469,1.0,LSTM
0.8478478478478478,1.0,LSTM
0.8488488488488488,1.0,LSTM
